date,ivf_turistico_servicios,lag_1,lag_2,lag_3,lag_4,roll_mean_2,roll_mean_4,q2,q3,q4,covid,trend,gasto_medio__excursionistas_fronterizos__en_automoviles__entrada,gasto_medio__excursionistas_fronterizos__en_automoviles__salida,gasto_medio__excursionistas_fronterizos__peatones__entrada,gasto_medio__excursionistas_fronterizos__peatones__salida,gasto_medio__turistas_de_internacion__via_aerea__entrada,gasto_medio__turistas_de_internacion__via_aerea__salida,gasto_medio__turistas_de_internacion__via_terrestre__entrada,gasto_medio__turistas_de_internacion__via_terrestre__salida,gasto_medio__turistas_fronterizos__en_automoviles__entrada,gasto_medio__turistas_fronterizos__en_automoviles__salida,gasto_medio__turistas_fronterizos__peatones__entrada,gasto_medio__turistas_fronterizos__peatones__salida,gasto_total__excursionistas_fronterizos__en_automoviles__entrada,gasto_total__excursionistas_fronterizos__en_automoviles__salida,gasto_total__excursionistas_fronterizos__peatones__entrada,gasto_total__excursionistas_fronterizos__peatones__salida,gasto_total__turistas_de_internacion__via_aerea__entrada,gasto_total__turistas_de_internacion__via_aerea__salida,gasto_total__turistas_de_internacion__via_terrestre__entrada,gasto_total__turistas_de_internacion__via_terrestre__salida,gasto_total__turistas_fronterizos__en_automoviles__entrada,gasto_total__turistas_fronterizos__en_automoviles__salida,gasto_total__turistas_fronterizos__peatones__entrada,gasto_total__turistas_fronterizos__peatones__salida,num_visitantes__excursionistas_fronterizos__en_automoviles__entrada,num_visitantes__excursionistas_fronterizos__en_automoviles__salida,num_visitantes__excursionistas_fronterizos__peatones__entrada,num_visitantes__excursionistas_fronterizos__peatones__salida,num_visitantes__turistas_de_internacion__via_aerea__entrada,num_visitantes__turistas_de_internacion__via_aerea__salida,num_visitantes__turistas_de_internacion__via_terrestre__entrada,num_visitantes__turistas_de_internacion__via_terrestre__salida,num_visitantes__turistas_fronterizos__en_automoviles__entrada,num_visitantes__turistas_fronterizos__en_automoviles__salida,num_visitantes__turistas_fronterizos__peatones__entrada,num_visitantes__turistas_fronterizos__peatones__salida
2014-10-01,90.1,85.6,86.0,86.8,88.6,85.8,86.74999999999999,0,0,1,0,87,50.10625000000016,90.60035714285712,67.54303571428575,87.36169642857146,2099.431785714286,2096.476339285714,936.402053571429,687.0051785714282,36.02714285714296,211.3971428571428,38.28410714285712,111.99928571428572,100751466.31250006,170814792.8749994,42026196.00892858,84501447.89285707,1082804178.0535717,250121280.12499952,286912118.9464284,311905533.23214227,2441570.258928299,69403164.81249991,11454470.23214285,17701277.35714285,6473474.598214284,6984381.8124999935,1865822.7946428568,2899293.2946428554,2273711.642857144,397160.5535714277,933903.919642856,1308161.2678571409,3069949.258928569,834333.7499999992,761204.0178571425,398892.7053571426
2015-01-01,88.5,90.1,85.6,86.0,86.8,87.85,87.125,0,0,0,0,88,56.21785714285721,79.22542857142852,70.92300000000002,76.50503571428575,2514.2205714285715,1837.96275,1098.4090357142857,629.5385,55.01300000000015,192.7462142857143,51.486214285714254,103.5779285714286,89824445.33928579,98664518.54285704,38971696.01785717,63913758.2857143,2157960205.035713,0.0,158120507.74285722,186580533.7214286,0.0,53844350.98214287,8223993.435714304,16314331.414285716,6113884.9321428565,6508710.882142857,1749469.4321428572,2740200.489285714,2618438.6071428563,142910.65714285802,411084.5535714284,872500.4142857143,2631484.3535714285,733001.0,677825.9857142858,394802.23928571417
2015-04-01,89.4,88.5,90.1,85.6,86.0,89.3,87.55,1,0,0,0,89,65.6521428571429,80.9397142857143,78.40299999999998,81.30646428571433,2236.7562857142857,1971.8913214285712,1004.04475,648.0313571428571,46.498714285714414,172.3976428571429,51.00907142857136,105.56650000000002,101707122.48214288,62959358.2571429,39327856.30357145,50484205.71428576,788160900.8928566,40615272.614285946,190792597.4571429,194630011.00714296,0.0,40608529.125000015,7991042.007142872,14333326.55714286,5763088.9321428565,5496563.739285715,1628841.8607142856,2351334.775,1672162.178571429,205960.80000000077,584929.6964285711,898825.1285714284,2599074.067857143,631631.7142857144,660827.2714285715,346915.5249999999
2015-07-01,89.3,89.4,88.5,90.1,85.6,88.95,88.39999999999999,0,1,0,0,90,59.85125000000005,76.29514285714285,77.32296428571426,76.6585535714286,2200.899714285714,1971.4129107142855,1008.0486964285716,683.8468214285715,59.80135714285734,168.37635714285727,61.16939285714284,101.53621428571432,97046320.31250006,104984463.42500009,39837421.86607146,49742192.357142985,390165184.9464302,304727459.9250021,205476803.2535718,266111125.3178576,49694911.81607163,51812102.81250012,15335200.817857193,14647632.792857151,5728855.676785715,6184791.612500005,1581661.980357143,2321395.8803571435,1354503.3571428582,470356.5464285738,575379.2053571432,1098014.8821428586,3052595.716071431,779441.5000000009,700328.6321428575,354188.2196428572
2015-10-01,94.4,89.3,89.4,88.5,90.1,89.35,89.325,0,0,1,0,91,64.58125000000013,103.53264285714286,74.90546428571433,96.4873035714286,2235.6572142857144,2163.961660714285,935.639946428572,689.5768214285712,67.72385714285724,217.12135714285708,60.85689285714284,121.5912142857143,128928874.93750006,220495469.67499936,46680986.74107143,93684034.60714278,1668885936.9464283,401993508.4249992,301118771.0035712,316273612.0678565,46325065.19107115,72859114.93749991,17012647.06785713,17925609.542857133,6416294.301785712,7185948.237499993,1871555.8553571424,2905282.755357141,2659940.107142858,552897.2964285705,977034.3303571416,1327899.882142855,3146344.8410714264,866382.7499999992,762802.6321428568,388042.3446428569
2016-01-01,92.3,94.4,89.3,89.4,88.5,91.85,90.4,0,0,0,0,92,70.69285714285724,92.15771428571426,78.28542857142857,85.6306428571429,2650.446,1905.448071428571,1097.6469285714286,632.1101428571428,86.70971428571443,198.47042857142856,74.05899999999997,113.16985714285715,118001853.9642858,148345195.342857,43626486.750000015,73096345.0,2744041963.92857,65504738.62857151,172327159.80000007,190948612.55714288,23041410.12142849,57300301.10714287,13782170.271428583,16538663.6,6056704.635714285,6710277.3071428565,1755202.4928571428,2746189.95,3004667.071428571,298647.40000000084,454214.9642857142,892239.0285714285,2707879.935714286,765050.0,679424.6000000001,383951.8785714285
2016-04-01,93.2,92.3,94.4,89.3,89.4,93.35,91.35,1,0,0,0,93,80.12714285714293,93.872,85.76542857142859,90.43207142857148,2372.981714285714,2039.3766428571428,1003.282642857143,650.603,78.19542857142869,178.12185714285718,73.58185714285707,115.1584285714286,129884531.10714288,112640035.05714284,43982647.0357143,59666792.42857146,1374242659.7857132,192487500.9142861,204999249.5142857,198998089.84285724,26951163.55000007,44064479.250000015,13549218.842857152,14557658.742857149,5705908.635714285,5698130.164285716,1634574.9214285717,2357324.2357142856,2058390.642857144,361697.5428571436,628060.107142857,918563.7428571428,2675469.6500000004,663680.7142857144,662425.8857142858,336065.1642857142
2016-07-01,91.6,93.2,92.3,94.4,89.3,92.75,92.30000000000001,0,1,0,0,94,74.32625000000002,89.22742857142859,84.68539285714284,85.78416071428575,2337.1251428571422,2038.8982321428573,1007.2865892857144,686.4184642857144,91.49807142857162,174.10057142857156,83.74217857142867,111.12814285714288,125223728.93750006,154665140.22500026,44492212.59821431,58924779.07142869,976246943.8392868,456599688.2250013,219683455.31071463,270479204.1535719,93578406.74821448,55268052.93750012,20893377.653571486,14871964.97857144,5671675.380357144,6386358.037500005,1587395.041071429,2327385.3410714297,1740731.8214285728,626093.2892857161,618509.6160714291,1117753.4964285728,3128991.2982142884,811490.5000000009,701927.2464285719,343337.85892857146
2016-10-01,96.4,91.6,93.2,92.3,94.4,92.4,92.875,0,0,1,0,95,79.05625000000015,116.46492857142854,82.26789285714288,105.61291071428572,2371.8826428571438,2231.4469821428565,934.8778392857148,692.148464285714,99.42057142857152,222.84557142857136,83.42967857142855,131.18314285714288,157106283.56250006,270176146.4749993,51335777.4732143,102866621.32142852,2254967695.839285,553865736.7249994,315325423.06071407,320641690.90357083,90208560.123214,76315065.06249991,22570823.9035714,18149941.728571422,6359114.005357141,7387514.662499993,1877288.916071428,2911272.216071427,3046168.571428571,708634.0392857133,1020164.7410714276,1347638.4964285693,3222740.423214284,898431.7499999992,764401.2464285712,377191.9839285712
2017-01-01,99.2,96.4,91.6,93.2,92.3,94.0,93.375,0,0,0,0,96,85.1678571428572,105.09,85.64785714285715,94.75625000000002,2786.6714285714284,1972.9333928571425,1096.8848214285715,634.6817857142856,118.4064285714286,204.19464285714287,96.63178571428568,122.76178571428574,146179262.5892858,198025872.14285696,48281277.48214288,82278931.71428573,3330123722.8214264,217376966.9285717,186533811.85714293,195316691.3928572,66924905.05357146,60756251.23214285,19340347.107142866,16762995.785714287,5999524.339285714,6911843.732142856,1760935.5535714286,2752179.410714285,3390895.535714285,454384.14285714366,497345.3749999999,911977.6428571428,2784275.5178571427,797099.0,681023.2142857143,373101.5178571427
2017-04-01,96.1,99.2,96.4,91.6,93.2,97.80000000000001,95.10000000000001,1,0,0,0,97,94.60214285714297,106.80428571428573,93.12785714285714,99.55767857142862,2509.2071428571426,2106.861964285714,1002.520535714286,653.1746428571428,109.89214285714286,183.84607142857143,96.1546428571428,124.75035714285715,158061939.73214287,162320711.8571428,48637437.76785715,68849379.14285716,1960324418.678572,344359729.21428585,219205901.5714286,203366168.67857152,70834658.48214293,47520429.375,19107395.678571448,14781990.928571433,5648728.339285714,5899696.589285715,1640307.982142857,2363313.696428572,2444619.107142858,517434.2857142864,671190.5178571427,938302.357142857,2751865.2321428573,695729.7142857144,664024.5000000001,325214.8035714285
2017-07-01,91.0,96.1,99.2,96.4,91.6,97.65,95.825,0,1,0,0,98,88.80125000000004,102.15971428571429,92.0478214285714,94.9097678571429,2473.350571428571,2106.383553571429,1006.5244821428572,688.9901071428573,123.1947857142858,179.82478571428584,106.31496428571428,120.72007142857146,153401137.56250006,204345817.0250002,49147003.33035717,68107365.78571439,1562328702.7321434,608471916.5250015,233890107.36785752,274847282.9892862,137461901.68035746,58724003.0625001,26451554.489285767,15096297.164285723,5614495.083928572,6587924.462500006,1593128.1017857145,2333374.801785715,2126960.285714285,781830.0321428594,661640.0267857148,1137492.110714287,3205386.8803571453,843539.5000000009,703525.8607142861,332487.49821428576
2017-10-01,96.1,91.0,96.1,99.2,96.4,93.55,95.675,0,0,1,0,99,93.53125000000011,129.39721428571428,89.63032142857146,114.73851785714288,2508.108071428572,2298.932303571428,934.1157321428576,694.7201071428569,131.11728571428569,228.56978571428567,106.00246428571428,140.77507142857144,185283692.1875001,319856823.2749995,55990568.20535715,112049208.0357142,2841049454.7321434,705737965.0249991,329532075.1178569,325009769.7392851,134092055.05535698,79771015.1874999,28129000.739285707,18374273.914285704,6301933.708928569,7589081.087499993,1883021.9767857136,2917261.6767857126,3432397.035714285,864370.7821428562,1063295.151785713,1367377.1107142838,3299136.0053571407,930480.7499999992,765999.8607142854,366341.62321428553
2018-01-01,101.5,96.1,91.0,96.1,99.2,93.55,95.6,0,0,0,0,100,99.64285714285722,118.02228571428569,93.01028571428571,103.88185714285716,2922.896857142857,2040.418714285714,1096.1227142857142,637.2534285714286,150.10314285714287,209.91885714285715,119.2045714285714,132.35371428571432,174356671.2142858,247706548.9428569,52936068.21428573,91461518.42857143,3916205481.714283,369249195.2285719,200740463.91428575,199684770.22857147,110808399.9857142,64212201.35714285,24898523.942857143,16987327.971428573,5942344.042857142,7113410.157142856,1766668.6142857142,2758168.871428571,3777124.0,610120.8857142865,540475.7857142857,931716.2571428572,2860671.1,829148.0,682621.8285714287,362251.157142857
2018-04-01,101.8,101.5,96.1,91.0,96.1,98.8,96.175,1,0,0,0,101,109.07714285714292,119.7365714285714,100.49028571428568,108.68328571428574,2645.4325714285715,2174.3472857142856,1001.7584285714288,655.7462857142857,141.58885714285714,189.57028571428572,118.7274285714285,134.34228571428574,186239348.35714287,212001388.6571428,53292228.500000015,78031965.8571429,2546406177.5714283,496231957.5142861,233412553.62857145,207734247.5142858,114718153.41428566,50976379.5,24665572.514285743,15006323.11428572,5591548.042857142,6101263.014285715,1646041.0428571429,2369303.157142857,2830847.571428571,673171.0285714292,714320.9285714284,958040.9714285712,2828260.814285714,727778.7142857144,665623.1142857143,314364.4428571428
2018-07-01,97.0,101.8,101.5,96.1,91.0,101.65,97.6,0,1,0,0,102,75.19,90.4,72.62,75.30000000000001,1962.92,2164.91,757.26,449.43,116.5,124.41,98.2,98.58,211995057.0,348938346.0,50065830.0,85654481.0,2439205464.0,1112299279.0,185922884.0,206917991.0,160072944.0,59370555.0,25692117.0,12418084.0,5652796.0,7737435.0,1383341.0,2289590.0,2495005.0,1027465.0,489607.0,918050.0,2736708.0,938048.0,522794.0,251320.0
2018-10-01,99.6,97.0,101.8,101.5,96.1,99.4,99.1,0,0,1,0,103,111.33,156.87,101.96,128.45999999999998,2848.7,3327.08,844.8199999999999,780.31,204.67,293.22,160.39999999999998,161.14,298846958.0,571291797.0,78540482.0,159839045.0,4679811158.0,1645163544.0,336943662.0,508830752.0,260290429.0,150612466.0,45718747.0,22766276.0,8126389.0,11121339.0,2313166.0,3762009.0,4915294.0,1484215.0,1214376.0,1950279.0,3811045.0,1530916.0,853890.0,425392.0
2019-01-01,101.4,99.6,97.0,101.8,101.5,98.3,99.975,0,0,0,0,104,108.89,138.46,101.66,118.03,3173.75,2773.32,1346.6,726.4,200.14,274.95,151.29,159.03,305571332.0,554647701.0,80714369.0,163119104.0,5837883781.0,1165536963.0,329821954.0,298052923.0,259437468.0,118694760.0,43760833.0,26819398.0,8419767.0,12005967.0,2389750.0,4160194.0,5527469.0,1253693.0,749370.0,1232666.0,3929571.0,1321307.0,868238.0,504044.0
2019-04-01,99.4,101.4,99.6,97.0,101.8,100.5,99.94999999999999,1,0,0,0,105,121.59,141.59,104.75,110.91,2951.81,2437.25,1081.23,696.45,194.85,230.62,141.39,159.29,329252025.0,528784211.0,87423345.0,165468980.0,4783916797.0,1159076832.0,361713182.0,344153824.0,271282662.0,103841264.0,42669842.0,27260253.0,8134000.0,11231535.0,2518933.0,4473677.0,4870109.0,1426121.0,1030549.0,1483124.0,4180826.0,1367087.0,905730.0,520437.0
2019-07-01,97.4,99.4,101.4,99.6,97.0,100.4,99.35000000000001,0,1,0,0,106,112.39,148.99,103.86,112.07,3087.01,2533.14,956.65,744.2,199.63,249.86,141.32,151.81,315158420.0,535485432.0,77241601.0,153479040.0,4331512113.0,1430779224.0,322212254.0,382848495.0,305551937.0,119475129.0,44597029.0,23599853.0,8406481.0,10777515.0,2229938.0,4108123.0,4213939.0,1691122.0,1018336.0,1542995.0,4595487.0,1433852.0,947441.0,470296.0
2019-10-01,99.2,97.4,99.4,101.4,99.6,98.4,99.44999999999999,0,0,1,0,107,112.12,162.87,89.3,136.4,2804.32,2170.05,851.57,666.81,181.39,281.72,145.07,168.69,323197894.0,637300330.0,74629761.0,202734712.0,4708848609.0,1121756546.0,369610863.0,455938939.0,295447269.0,132016463.0,45755411.0,29995384.0,8689385.0,11738779.0,2498680.0,4445854.0,5023359.0,1550419.0,1324552.0,2055471.0,4892036.0,1423078.0,947441.0,534778.0
2020-01-01,103.8,99.2,97.4,99.4,101.4,98.30000000000001,99.35000000000001,0,0,0,1,108,117.64,153.9,98.99,118.22,3126.09,2217.54,1089.27,674.96,198.39,287.87,160.97,146.99,313527352.0,550695664.0,73623297.0,157957007.0,4858748806.0,813312052.0,246160718.0,203910206.0,272632598.0,115235725.0,45224245.0,21035967.0,8011108.0,10682717.0,2238111.0,3993808.0,4648279.0,1089243.0,682778.0,907149.0,4124440.0,1200443.0,844519.0,427466.0
2020-04-01,54.1,103.8,99.2,97.4,99.4,101.5,99.94999999999999,1,0,0,1,109,123.1,131.37,106.02,126.7,2255.51,2010.45,1065.95,796.76,119.92,142.92,105.42,100.85,138182386.0,127145916.0,36189445.0,38335788.0,151110725.0,64461804.0,113727254.0,28110977.0,65034871.0,17263789.0,17775193.0,3846234.0,3368683.0,2905021.0,1022853.0,906842.0,200191.0,96327.0,337366.0,104695.0,1626649.0,361536.0,505070.0,114719.0
2020-07-01,66.5,54.1,103.8,99.2,97.4,78.95,88.625,0,1,0,1,110,123.98,147.45,114.68,128.9,2930.67,2009.41,1158.09,846.77,147.96,149.83,152.41,138.6,134271305.0,186367113.0,36035100.0,50105527.0,1070720685.0,179031251.0,214745368.0,82703039.0,118460232.0,28808571.0,26870540.0,9111871.0,3220999.0,3794527.0,956895.0,1177052.0,1097602.0,266880.0,558395.0,291462.0,2369807.0,597674.0,532245.0,195982.0
2020-10-01,76.3,66.5,54.1,103.8,99.2,60.300000000000004,80.9,0,0,1,1,111,128.34,158.54000000000002,103.44,116.92,2725.76,2193.55,950.62,670.73,169.13,227.82,149.32999999999998,139.66,171495784.0,203399470.0,49217931.0,55255152.0,2189036023.0,370644304.0,279474374.0,125805673.0,159345314.0,33312958.0,31700455.0,8676819.0,4016594.0,3835011.0,1428890.0,1415506.0,2391555.0,506156.0,898728.0,562709.0,2829115.0,436775.0,636797.0,186131.0
2021-01-01,75.9,76.3,66.5,54.1,103.8,71.4,75.175,0,0,0,1,112,153.35,161.22,130.06,123.44,3167.46,1903.02,1001.39,729.86,232.3,173.4,188.4,162.72,210233300.0,208419249.0,65190277.0,55660416.0,2279484702.0,346644544.0,174045376.0,136599404.0,192203136.0,27042893.0,39039591.0,9653134.0,4110211.0,3884574.0,1504585.0,1354044.0,2164344.0,558756.0,527771.0,561347.0,2473560.0,468311.0,623786.0,176051.0
2021-04-01,88.2,75.9,76.3,66.5,54.1,76.1,68.2,1,0,0,1,113,163.63,143.51,140.66,139.58,3269.61,1869.25,980.77,714.37,248.48,175.55,205.2,177.19,218157307.0,179960401.0,72312499.0,59210928.0,3976441082.0,722942847.0,291466431.0,278286852.0,241395693.0,27776532.0,45334354.0,11812643.0,4001095.0,3758823.0,1541640.0,1273219.0,3634772.0,1152625.0,888661.0,1155540.0,2919552.0,474370.0,662696.0,200010.0
2021-07-01,90.5,88.2,75.9,76.3,66.5,82.05000000000001,76.725,0,1,0,1,114,179.63,141.93,147.18,146.6,3501.04,1790.8,959.44,806.62,285.16,169.73,221.25,166.45,232705803.0,177108440.0,73721137.0,59299297.0,4537832069.0,754869272.0,261254578.0,360781179.0,301089038.0,26467551.0,53880052.0,11759229.0,3889438.0,3745750.0,1505305.0,1215825.0,3888490.0,1267553.0,811677.0,1343783.0,3175280.0,467401.0,730224.0,212401.0
2021-10-01,96.2,90.5,88.2,75.9,76.3,89.35,82.725,0,0,1,1,115,174.83,160.95,134.76,164.29000000000002,3312.8,2079.56,994.95,693.91,288.17,210.73,210.83,179.36,220306832.0,246279577.0,61116167.0,83153492.0,5401512256.0,971328725.0,397587323.0,340205903.0,251963573.0,38384846.0,42784972.0,12979949.0,3776220.0,4561922.0,1358773.0,1498332.0,4914506.0,1406192.0,1214100.0,1478421.0,2623843.0,545438.0,607130.0,216858.0
2022-01-01,98.2,96.2,90.5,88.2,75.9,93.35,87.7,0,0,0,0,116,171.99,160.75,126.6,147.82999999999998,3475.76,1819.31,1043.02,592.62,295.9,189.89,214.02,185.59,204219996.0,257554029.0,50688114.0,79247041.0,5899895128.0,665895103.0,230193985.0,199537649.0,224689700.0,40983319.0,38489930.0,13448510.0,3555325.0,4804277.0,1198678.0,1607053.0,5096590.0,1080641.0,667032.0,1007293.0,2271194.0,648614.0,535823.0,217171.0
2022-04-01,101.3,98.2,96.2,90.5,88.2,97.2,93.275,1,0,0,0,117,177.2,175.57999999999998,134.28,153.53,3330.69,2569.5,1036.36,472.25,318.63,212.65,229.64,193.69,218986705.0,293743858.0,59755454.0,85163440.0,6002397110.0,1076575013.0,336196560.0,171263216.0,264218422.0,47019355.0,40865388.0,13582460.0,3707092.0,5013439.0,1335595.0,1663104.0,5408751.0,1256671.0,980251.0,1087317.0,2489828.0,660720.0,538872.0,210433.0
2022-07-01,98.2,101.3,98.2,96.2,90.5,99.75,96.55,0,1,0,0,118,174.47,175.11,132.77,152.72,3313.5,2501.17,1102.64,537.09,325.86,228.47,261.98,183.56,216460121.0,310398250.0,60269292.0,89837266.0,5553279323.0,1218754313.0,368326594.0,241600960.0,316948509.0,60667014.0,53572284.0,14708459.0,3722807.0,5321229.0,1361761.0,1768301.0,5010335.0,1459833.0,1008738.0,1346659.0,2917669.0,797370.0,614255.0,241230.0
2022-10-01,100.4,98.2,101.3,98.2,96.2,99.75,98.47500000000001,0,0,1,0,119,175.54,195.5,137.29,178.71,3154.04,2716.02,1020.52,589.47,340.12,241.13,260.61,214.53,251827666.0,383905340.0,64544905.0,125867082.0,6129112253.0,1329852234.0,503527437.0,260507221.0,333322924.0,57540490.0,52286773.0,15876992.0,4302186.0,5857703.0,1410343.0,2105207.0,5813492.0,1471675.0,1438430.0,1327040.0,2932879.0,715449.0,601411.0,222075.0
2023-01-01,104.3,100.4,98.2,101.3,98.2,99.30000000000001,99.525,0,0,0,0,120,180.33,180.09,133.9,157.32999999999998,3651.35,2407.87,1085.44,540.37,333.9,209.44,243.04,175.51,259970764.0,364688460.0,64625437.0,110066206.0,7713376836.0,1040511457.0,276075025.0,193955167.0,298068290.0,52101325.0,49848026.0,14831680.0,4322627.0,6074055.0,1446856.0,2099524.0,6339870.0,1293349.0,781893.0,1066834.0,2679690.0,747853.0,614328.0,252962.0
2023-04-01,102.9,104.3,100.4,98.2,101.3,102.35,101.05,1,0,0,0,121,194.99,180.61,139.73000000000002,162.26,3382.8,2757.01,905.73,594.47,328.55,209.94,243.47,182.23,299167625.0,385038009.0,66413845.0,118686252.0,6210534745.0,1362889135.0,294766878.0,223747778.0,326030010.0,51521942.0,54479349.0,14022780.0,4591809.0,6390705.0,1424999.0,2190422.0,5504154.0,1483027.0,983690.0,1129595.0,2969217.0,735947.0,671242.0,230358.0
2023-07-01,100.4,102.9,104.3,100.4,98.2,103.6,101.45,0,1,0,0,122,187.68,179.14,141.8,153.94,3192.52,2830.76,1022.82,685.12,333.52,208.94,226.5,177.79,261885383.0,407676414.0,62944400.0,117917600.0,5247715776.0,1696113768.0,308941860.0,337979523.0,404655000.0,67170591.0,50366725.0,15098610.0,4184841.0,6822458.0,1333166.0,2300554.0,4924092.0,1803642.0,893377.0,1469810.0,3635296.0,963741.0,666322.0,254472.0
2023-10-01,105.4,100.4,102.9,104.3,100.4,101.65,102.0,0,0,1,0,123,182.69,209.6,146.81,175.4,3212.39,2607.69,918.84,637.6700000000001,325.86,234.08,252.85,188.56,293891281.0,523083606.0,75622546.0,158172267.0,6527401333.0,1591076647.0,385725562.0,310705787.0,360481904.0,79572294.0,58839703.0,17008005.0,4825544.0,7464987.0,1540832.0,2675493.0,6053227.0,1830396.0,1204567.0,1461397.0,3331104.0,1005853.0,697359.0,270355.0
2024-01-01,112.1,105.4,100.4,102.9,104.3,102.9,103.25000000000001,0,0,0,0,124,183.43,187.26,126.53,159.89,3744.44,2405.9700000000003,1030.91,576.88,328.3,231.79,240.39,190.0,309769016.0,478941328.0,72053555.0,139296490.0,8538653508.0,1277788636.0,253884376.0,226500538.0,332519573.0,73664004.0,46733335.0,18725045.0,5056811.0,7667239.0,1706463.0,2611404.0,6846943.0,1607767.0,747391.0,1174851.0,3044043.0,955443.0,583185.0,296732.0
2024-04-01,106.7,112.1,105.4,100.4,102.9,108.75,105.2,1,0,0,0,125,199.78,209.89,146.64,162.07,3416.3,2576.6,995.74,650.23,332.73,251.29,268.44,206.92,405784855.0,635331065.0,88198445.0,148723045.0,6357740591.0,1497900238.0,293886873.0,252255778.0,380350625.0,89434249.0,63380170.0,20517843.0,6067044.0,9063861.0,1805107.0,2752974.0,5580879.0,1745898.0,886105.0,1165947.0,3426005.0,1067929.0,710987.0,297003.0
2024-07-01,102.1,106.7,112.1,105.4,100.4,109.4,106.15,0,1,0,0,126,189.26,184.8,147.74,161.73000000000002,3296.82,2551.24,1044.34,767.51,352.77,244.09,269.71000000000004,199.24,377491661.0,628161911.0,94085214.0,151584626.0,5135622973.0,1799282227.0,335995401.0,389107961.0,507600113.0,99722954.0,73818449.0,20979585.0,5972977.0,10186611.0,1910160.0,2811226.0,4670004.0,2121147.0,952087.0,1518373.0,4314111.0,1225493.0,820043.0,317782.0
2024-10-01,108.1,102.1,106.7,112.1,105.4,104.4,106.575,0,0,1,0,127,193.34,226.83,128.0,169.15,3424.76,2544.59,939.06,796.29,324.67,252.56,224.84,207.43,420037723.0,837889881.0,93676849.0,220408619.0,6992954065.0,1782295953.0,413209284.0,393141884.0,453637145.0,116463353.0,66165622.0,26347666.0,6505684.0,11065976.0,2197483.0,3913197.0,6067430.0,2103517.0,1309547.0,1478404.0,4194705.0,1360724.0,885289.0,380420.0
2025-01-01,110.7,108.1,102.1,106.7,112.1,105.1,107.25,0,0,0,0,128,187.17,206.58,139.48000000000002,157.95,3935.74,2645.49,1054.89,691.6899999999999,349.3,262.37,268.36,175.21,406172380.0,710058362.0,93991569.0,191996793.0,8695684860.0,1527478004.0,292788071.0,261543712.0,424845893.0,118529987.0,66822659.0,20678863.0,6519511.0,10318902.0,2042763.0,3648860.0,6630770.0,1748026.0,834747.0,1124555.0,3641276.0,1359437.0,753235.0,357522.0
2025-04-01,106.8,110.7,108.1,102.1,106.7,109.4,106.9,1,0,0,0,129,188.55,217.71,137.5,161.25,3725.62,2889.96,925.19,737.7,335.47,264.3,269.57,188.8,483111977.0,725065211.0,93086707.0,187747756.0,6752991442.0,1842200226.0,339916955.0,278627515.0,483452649.0,116744129.0,63783663.0,20283350.0,7670065.0,9989317.0,2033686.0,3492589.0,5431474.0,1912157.0,1101276.0,1132750.0,4324825.0,1324234.0,709526.0,323781.0
2025-07-01,102.4,106.8,110.7,108.1,102.1,108.75,106.92499999999998,0,1,0,0,130,188.91,215.02,140.78,156.54,3406.4400000000005,2899.11,1023.52,767.76,365.24,269.34,291.77,195.04,491628061.0,829134995.0,106385919.0,167554211.0,5281684539.0,2144046217.0,385161394.0,354089954.0,565123258.0,132523864.0,82909606.0,21170645.0,7807131.0,11574262.0,2270849.0,3211948.0,4620440.0,2223521.0,1113598.0,1379395.0,4648978.0,1478501.0,852433.0,325804.0
